"Url delle immagini prodotto","Nome Prodotto",Descrizione,Colore,"url img texture"
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_07_zoom.jpg; ","
                BUDDY 59X59
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BDT_59X59.png""><br>                        Linee morbide e design pulito contraddistinguono i tavolini della collezione Buddy che, grazie al loro carattere amichevole e versatile, possono essere collocati in qualsiasi ambiente completandone l'arredo. Coffee table disponibile in due diverse altezze con struttura in tubo d'acciaio Ø 20mm e ripiano quadrato 590x590 mm in marmo, agglomerato di marmo o stratificato.",MBA,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MBA.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_07_zoom.jpg; ","
                BUDDY 59X59
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BDT_59X59.png""><br>                        Linee morbide e design pulito contraddistinguono i tavolini della collezione Buddy che, grazie al loro carattere amichevole e versatile, possono essere collocati in qualsiasi ambiente completandone l'arredo. Coffee table disponibile in due diverse altezze con struttura in tubo d'acciaio Ø 20mm e ripiano quadrato 590x590 mm in marmo, agglomerato di marmo o stratificato.",MED,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MED.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_07_zoom.jpg; ","
                BUDDY 59X59
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BDT_59X59.png""><br>                        Linee morbide e design pulito contraddistinguono i tavolini della collezione Buddy che, grazie al loro carattere amichevole e versatile, possono essere collocati in qualsiasi ambiente completandone l'arredo. Coffee table disponibile in due diverse altezze con struttura in tubo d'acciaio Ø 20mm e ripiano quadrato 590x590 mm in marmo, agglomerato di marmo o stratificato.",MGC,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MGC.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_07_zoom.jpg; ","
                BUDDY 59X59
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BDT_59X59.png""><br>                        Linee morbide e design pulito contraddistinguono i tavolini della collezione Buddy che, grazie al loro carattere amichevole e versatile, possono essere collocati in qualsiasi ambiente completandone l'arredo. Coffee table disponibile in due diverse altezze con struttura in tubo d'acciaio Ø 20mm e ripiano quadrato 590x590 mm in marmo, agglomerato di marmo o stratificato.",MVG,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MVG.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_07_zoom.jpg; ","
                BUDDY 59X59
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BDT_59X59.png""><br>                        Linee morbide e design pulito contraddistinguono i tavolini della collezione Buddy che, grazie al loro carattere amichevole e versatile, possono essere collocati in qualsiasi ambiente completandone l'arredo. Coffee table disponibile in due diverse altezze con struttura in tubo d'acciaio Ø 20mm e ripiano quadrato 590x590 mm in marmo, agglomerato di marmo o stratificato.",MFP,/export/sites/default/galleries/colori/MARMO/MARMO-MFP.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_07_zoom.jpg; ","
                BUDDY 59X59
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BDT_59X59.png""><br>                        Linee morbide e design pulito contraddistinguono i tavolini della collezione Buddy che, grazie al loro carattere amichevole e versatile, possono essere collocati in qualsiasi ambiente completandone l'arredo. Coffee table disponibile in due diverse altezze con struttura in tubo d'acciaio Ø 20mm e ripiano quadrato 590x590 mm in marmo, agglomerato di marmo o stratificato.",MBR,/export/sites/default/galleries/colori/MARMO/MARMO-MBR.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BUDDY/BDT_59x59/Buddy_59X59_07_zoom.jpg; ","
                BUDDY 59X59
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/BDT_59X59.png""><br>                        Linee morbide e design pulito contraddistinguono i tavolini della collezione Buddy che, grazie al loro carattere amichevole e versatile, possono essere collocati in qualsiasi ambiente completandone l'arredo. Coffee table disponibile in due diverse altezze con struttura in tubo d'acciaio Ø 20mm e ripiano quadrato 590x590 mm in marmo, agglomerato di marmo o stratificato.",,/export/sites/default/galleries/altri_loghi/outdoor-.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_04_zoom.jpg; ","
                CODE 40X40X30
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/CODE_40X40X30.png""><br>                        La collezione di tavolini Code nasce da un frame strutturale che diventa disegno. Coffe table con struttura in tubo d'acciaio 20x20 mm  e ripiano quadrato 400x400 mm in marmo o stratificato.",CFP_BI,/export/sites/default/galleries/colori/RIPIANI_IN_STRATIFICATO/stratificato-CFP_BI.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_04_zoom.jpg; ","
                CODE 40X40X30
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/CODE_40X40X30.png""><br>                        La collezione di tavolini Code nasce da un frame strutturale che diventa disegno. Coffe table con struttura in tubo d'acciaio 20x20 mm  e ripiano quadrato 400x400 mm in marmo o stratificato.",FNP_NE,/export/sites/default/galleries/colori/RIPIANI_IN_STRATIFICATO/STRATIFICATO-FNP_NE.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_04_zoom.jpg; ","
                CODE 40X40X30
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/CODE_40X40X30.png""><br>                        La collezione di tavolini Code nasce da un frame strutturale che diventa disegno. Coffe table con struttura in tubo d'acciaio 20x20 mm  e ripiano quadrato 400x400 mm in marmo o stratificato.",MBA,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MBA.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_04_zoom.jpg; ","
                CODE 40X40X30
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/CODE_40X40X30.png""><br>                        La collezione di tavolini Code nasce da un frame strutturale che diventa disegno. Coffe table con struttura in tubo d'acciaio 20x20 mm  e ripiano quadrato 400x400 mm in marmo o stratificato.",MED,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MED.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_04_zoom.jpg; ","
                CODE 40X40X30
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/CODE_40X40X30.png""><br>                        La collezione di tavolini Code nasce da un frame strutturale che diventa disegno. Coffe table con struttura in tubo d'acciaio 20x20 mm  e ripiano quadrato 400x400 mm in marmo o stratificato.",MGC,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MGC.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_04_zoom.jpg; ","
                CODE 40X40X30
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/CODE_40X40X30.png""><br>                        La collezione di tavolini Code nasce da un frame strutturale che diventa disegno. Coffe table con struttura in tubo d'acciaio 20x20 mm  e ripiano quadrato 400x400 mm in marmo o stratificato.",MVG,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MVG.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_04_zoom.jpg; ","
                CODE 40X40X30
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/CODE_40X40X30.png""><br>                        La collezione di tavolini Code nasce da un frame strutturale che diventa disegno. Coffe table con struttura in tubo d'acciaio 20x20 mm  e ripiano quadrato 400x400 mm in marmo o stratificato.",BI100E,/export/sites/default/galleries/colori/METALLI/VERNICIATO-PER-ESTERNO/VERNICIATO-BI100E.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_04_zoom.jpg; ","
                CODE 40X40X30
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/CODE_40X40X30.png""><br>                        La collezione di tavolini Code nasce da un frame strutturale che diventa disegno. Coffe table con struttura in tubo d'acciaio 20x20 mm  e ripiano quadrato 400x400 mm in marmo o stratificato.",NEF,/export/sites/default/galleries/colori/METALLI/VERNICIATO-PER-INTERNO/VERNICIATO-NEF.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_04_zoom.jpg; ","
                CODE 40X40X30
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/CODE_40X40X30.png""><br>                        La collezione di tavolini Code nasce da un frame strutturale che diventa disegno. Coffe table con struttura in tubo d'acciaio 20x20 mm  e ripiano quadrato 400x400 mm in marmo o stratificato.",MG,/export/sites/default/galleries/colori/METALLI/VERNICIATO-PER-INTERNO/VERNICIATO-MG.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CODE/40X40X30/Code_40X40X30_04_zoom.jpg; ","
                CODE 40X40X30
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/CODE_40X40X30.png""><br>                        La collezione di tavolini Code nasce da un frame strutturale che diventa disegno. Coffe table con struttura in tubo d'acciaio 20x20 mm  e ripiano quadrato 400x400 mm in marmo o stratificato.",,/export/sites/default/galleries/altri_loghi/outdoor-.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_02_zoom.jpg; ","
                MALMÖ MLT_60X60X36/48
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Malmo_MLT_60X60X36-48.png""><br>                        I tavoli Malmö, pensati per essere collocati in luoghi conviviali, esprimono una sensazione di tepore domestico grazie al piacere tattile del frassino, all'espressività delle forme e all'affinità con un immaginario tradizionale. Coffee table disponibile in due diverse altezze, con gambe in massello di frassino tornite e ripiano quadrato 600x600 mm in frassino impiallacciato, stratificato, MDF o marmo.",FR,/export/sites/default/galleries/colori/LEGNO/LEGNOORI-FR.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_02_zoom.jpg; ","
                MALMÖ MLT_60X60X36/48
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Malmo_MLT_60X60X36-48.png""><br>                        I tavoli Malmö, pensati per essere collocati in luoghi conviviali, esprimono una sensazione di tepore domestico grazie al piacere tattile del frassino, all'espressività delle forme e all'affinità con un immaginario tradizionale. Coffee table disponibile in due diverse altezze, con gambe in massello di frassino tornite e ripiano quadrato 600x600 mm in frassino impiallacciato, stratificato, MDF o marmo.",AN,/export/sites/default/galleries/colori/LEGNO/LEGNOORI-AN.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_02_zoom.jpg; ","
                MALMÖ MLT_60X60X36/48
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Malmo_MLT_60X60X36-48.png""><br>                        I tavoli Malmö, pensati per essere collocati in luoghi conviviali, esprimono una sensazione di tepore domestico grazie al piacere tattile del frassino, all'espressività delle forme e all'affinità con un immaginario tradizionale. Coffee table disponibile in due diverse altezze, con gambe in massello di frassino tornite e ripiano quadrato 600x600 mm in frassino impiallacciato, stratificato, MDF o marmo.",CFP_BI,/export/sites/default/galleries/colori/RIPIANI_IN_STRATIFICATO/stratificato-CFP_BI.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_02_zoom.jpg; ","
                MALMÖ MLT_60X60X36/48
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Malmo_MLT_60X60X36-48.png""><br>                        I tavoli Malmö, pensati per essere collocati in luoghi conviviali, esprimono una sensazione di tepore domestico grazie al piacere tattile del frassino, all'espressività delle forme e all'affinità con un immaginario tradizionale. Coffee table disponibile in due diverse altezze, con gambe in massello di frassino tornite e ripiano quadrato 600x600 mm in frassino impiallacciato, stratificato, MDF o marmo.",COP_NERO,/export/sites/default/galleries/colori/RIPIANI_IN_STRATIFICATO/STRATIFICATO-COP_NERO.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_02_zoom.jpg; ","
                MALMÖ MLT_60X60X36/48
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Malmo_MLT_60X60X36-48.png""><br>                        I tavoli Malmö, pensati per essere collocati in luoghi conviviali, esprimono una sensazione di tepore domestico grazie al piacere tattile del frassino, all'espressività delle forme e all'affinità con un immaginario tradizionale. Coffee table disponibile in due diverse altezze, con gambe in massello di frassino tornite e ripiano quadrato 600x600 mm in frassino impiallacciato, stratificato, MDF o marmo.",FNP_NE,/export/sites/default/galleries/colori/RIPIANI_IN_STRATIFICATO/STRATIFICATO-FNP_NE.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_02_zoom.jpg; ","
                MALMÖ MLT_60X60X36/48
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Malmo_MLT_60X60X36-48.png""><br>                        I tavoli Malmö, pensati per essere collocati in luoghi conviviali, esprimono una sensazione di tepore domestico grazie al piacere tattile del frassino, all'espressività delle forme e all'affinità con un immaginario tradizionale. Coffee table disponibile in due diverse altezze, con gambe in massello di frassino tornite e ripiano quadrato 600x600 mm in frassino impiallacciato, stratificato, MDF o marmo.",RAL3018,/export/sites/default/galleries/colori/RIPIANI_IN_MDF/MDF-RAL3018.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_02_zoom.jpg; ","
                MALMÖ MLT_60X60X36/48
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Malmo_MLT_60X60X36-48.png""><br>                        I tavoli Malmö, pensati per essere collocati in luoghi conviviali, esprimono una sensazione di tepore domestico grazie al piacere tattile del frassino, all'espressività delle forme e all'affinità con un immaginario tradizionale. Coffee table disponibile in due diverse altezze, con gambe in massello di frassino tornite e ripiano quadrato 600x600 mm in frassino impiallacciato, stratificato, MDF o marmo.",RAL1019,/export/sites/default/galleries/colori/RIPIANI_IN_MDF/MDF-RAL1019.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/MALMO/MLT_60X60X36-48/Malmo_MLT_60x60x36_02_zoom.jpg; ","
                MALMÖ MLT_60X60X36/48
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Malmo_MLT_60X60X36-48.png""><br>                        I tavoli Malmö, pensati per essere collocati in luoghi conviviali, esprimono una sensazione di tepore domestico grazie al piacere tattile del frassino, all'espressività delle forme e all'affinità con un immaginario tradizionale. Coffee table disponibile in due diverse altezze, con gambe in massello di frassino tornite e ripiano quadrato 600x600 mm in frassino impiallacciato, stratificato, MDF o marmo.",MBA,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MBA.png
